volume_lookback,high_volume_percentile_threshold,atr_length,max_displacement_atr,near_vwap_threshold_atr,reversal_horizon_bars,trade_count,hit_rate,expectancy_after_cost,profit_factor,validation_status,passes_hard_filters
50,90.0,40,0.5,0.1,15,36,0.5277777777777778,-0.28312551355631715,0.8381112057174971,CANDIDATE,False
50,90.0,40,0.5,0.1,20,36,0.6944444444444444,0.16093884176674086,1.1156446767186279,CANDIDATE,False
50,90.0,40,0.5,0.25,5,36,0.4166666666666667,-0.801817105857986,0.3826899954900291,CANDIDATE,False
50,90.0,40,0.5,0.25,10,36,0.4722222222222222,-0.4955276337096721,0.6751230228820206,CANDIDATE,False
50,90.0,40,0.5,0.25,15,36,0.5277777777777778,-0.28312551355631715,0.8381112057174971,CANDIDATE,False
50,90.0,40,0.5,0.25,20,36,0.6944444444444444,0.16093884176674086,1.1156446767186279,CANDIDATE,False
50,90.0,40,0.5,0.5,5,33,0.3939393939393939,-0.8161993654079693,0.39227032810331786,CANDIDATE,False
50,90.0,40,0.5,0.5,10,33,0.45454545454545453,-0.5075199412461767,0.6858345889866175,CANDIDATE,False
50,90.0,40,0.5,0.5,15,33,0.5151515151515151,-0.17368732532122522,0.901160859879291,CANDIDATE,False
50,90.0,40,0.5,0.5,20,33,0.696969696969697,0.33195863806152676,1.2465594205724084,CANDIDATE,False
50,90.0,40,0.5,0.75,5,31,0.3870967741935484,-0.82168716938348,0.3930831010034557,CANDIDATE,False
50,90.0,40,0.5,0.75,10,31,0.45161290322580644,-0.3898671372112257,0.7469455348922219,CANDIDATE,False
50,90.0,40,0.5,0.75,15,31,0.5161290322580645,-0.11030338477494003,0.9375907112972648,CANDIDATE,False
50,90.0,40,0.5,0.75,20,31,0.6774193548387096,0.28277751429179204,1.1973014391862915,CANDIDATE,False
50,90.0,60,0.2,0.1,5,19,0.47368421052631576,-0.30354581210562365,0.7055962006122647,CANDIDATE,False
50,90.0,60,0.2,0.1,10,19,0.631578947368421,0.4198931850447767,1.4369096668045704,CANDIDATE,False
50,90.0,60,0.2,0.1,15,19,0.631578947368421,0.21596285675313034,1.1526523169013885,CANDIDATE,False
50,90.0,60,0.2,0.1,20,19,0.7894736842105263,0.8101733830685829,1.8148911740764186,CANDIDATE,False
50,90.0,60,0.2,0.25,5,19,0.47368421052631576,-0.30354581210562365,0.7055962006122647,CANDIDATE,False
50,90.0,60,0.2,0.25,10,19,0.631578947368421,0.4198931850447767,1.4369096668045704,CANDIDATE,False
50,90.0,60,0.2,0.25,15,19,0.631578947368421,0.21596285675313034,1.1526523169013885,CANDIDATE,False
50,90.0,60,0.2,0.25,20,19,0.7894736842105263,0.8101733830685829,1.8148911740764186,CANDIDATE,False
50,90.0,60,0.2,0.5,5,17,0.47058823529411764,-0.21379876814492438,0.788071191926377,CANDIDATE,False
50,90.0,60,0.2,0.5,10,17,0.6470588235294118,0.5453389345525733,1.556468300563855,CANDIDATE,False
50,90.0,60,0.2,0.5,15,17,0.6470588235294118,0.5156520970502991,1.4000951916866793,CANDIDATE,False
50,90.0,60,0.2,0.5,20,17,0.8235294117647058,1.2209462146970242,2.570051864587995,CANDIDATE,False
50,90.0,60,0.2,0.75,5,16,0.4375,-0.28264389068044693,0.7363089066538887,CANDIDATE,False
50,90.0,60,0.2,0.75,10,16,0.625,0.5239399184356444,1.5031835951362775,CANDIDATE,False
50,90.0,60,0.2,0.75,15,16,0.625,0.49239765358947807,1.359578386920662,CANDIDATE,False
50,90.0,60,0.2,0.75,20,16,0.8125,1.2417726535891234,2.502901850032503,CANDIDATE,False
50,90.0,60,0.3,0.1,5,24,0.4583333333333333,-0.3831423254537185,0.6304093323598262,CANDIDATE,False
50,90.0,60,0.3,0.1,10,24,0.5833333333333334,0.13624688062373025,1.121198114713476,CANDIDATE,False
50,90.0,60,0.3,0.1,15,24,0.5833333333333334,-0.04561462927388978,0.9702108543517484,CANDIDATE,False
50,90.0,60,0.3,0.1,20,24,0.75,0.3706353707260253,1.3048406064916254,CANDIDATE,False
50,90.0,60,0.3,0.25,5,24,0.4583333333333333,-0.3831423254537185,0.6304093323598262,CANDIDATE,False
50,90.0,60,0.3,0.25,10,24,0.5833333333333334,0.13624688062373025,1.121198114713476,CANDIDATE,False
50,90.0,60,0.3,0.25,15,24,0.5833333333333334,-0.04561462927388978,0.9702108543517484,CANDIDATE,False
50,90.0,60,0.3,0.25,20,24,0.75,0.3706353707260253,1.3048406064916254,CANDIDATE,False
50,90.0,60,0.3,0.5,5,21,0.42857142857142855,-0.34593233611736823,0.676266530371533,CANDIDATE,False
50,90.0,60,0.3,0.5,10,21,0.5714285714285714,0.2076553279711377,1.1718188292905325,CANDIDATE,False
50,90.0,60,0.3,0.5,15,21,0.5714285714285714,0.1602897928501729,1.1059183653194893,CANDIDATE,False
50,90.0,60,0.3,0.5,20,21,0.7619047619047619,0.6693374118977296,1.5978768885519121,CANDIDATE,False
50,90.0,60,0.3,0.75,5,20,0.4,-0.40761511254440846,0.6367066733116755,CANDIDATE,False
50,90.0,60,0.3,0.75,10,20,0.55,0.17365193474852275,1.1368415561454026,CANDIDATE,False
